titles,authors,images,urls,name,search
,,,https://masp.org.br/acervo/obra/o-massacre-dos-inocentes,o-massacre-dos-inocentes,o-massacre-dos-inocentes site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/as-trombetas-de-jerico,as-trombetas-de-jerico,as-trombetas-de-jerico site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/o-eremita-penitente-profeta,o-eremita-penitente-profeta,o-eremita-penitente-profeta site:https://masp.org.br/acervo/
"Marinha com rebocador, 1943",Ernesto De Fiori,https://assets.masp.org.br/uploads/collection/oivJQfavy4Vky4m2lYtCoJfs9EQYvrXg.jpg,https://masp.org.br/acervo/obra/marinha-com-rebocador,marinha-com-rebocador,marinha-com-rebocador site:https://masp.org.br/acervo/
"Retrato do pintor Takaoka, 1943",Kenjiro Masuda,https://assets.masp.org.br/uploads/collection/lXfoPECNDjfSMGY30Z8hjNnqlQNxY9tI.jpg,https://masp.org.br/acervo/obra/retrato-do-pintor-takaoka,retrato-do-pintor-takaoka,retrato-do-pintor-takaoka site:https://masp.org.br/acervo/
"O carregador (Las ilusiones), 1944",Diego Rivera,https://assets.masp.org.br/uploads/collection/lGxfikp7hYhZIC47vwsYFvxnPPRyB0kw.jpg,https://masp.org.br/acervo/obra/o-carregador-las-ilusiones,o-carregador-las-ilusiones,o-carregador-las-ilusiones site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/retirantes,retirantes,retirantes site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/enterro-na-rede,enterro-na-rede,enterro-na-rede site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/crianca-morta,crianca-morta,crianca-morta site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/o-pranto-de-jeremias,o-pranto-de-jeremias,o-pranto-de-jeremias site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/a-ressurreicao-de-lazaro,a-ressurreicao-de-lazaro,a-ressurreicao-de-lazaro site:https://masp.org.br/acervo/
"Paisagem, 1944",Ernesto De Fiori,https://assets.masp.org.br/uploads/collection/Q5Ppik6GoGq7Fc6Nhe4ZL5lGUT8nsiDq.jpg,https://masp.org.br/acervo/obra/paisagem-2,paisagem-2,paisagem-2 site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/a-senhora-aimee,a-senhora-aimee,a-senhora-aimee site:https://masp.org.br/acervo/
"Flores de verão em um vaso, 1945",Nadia Benois,https://assets.masp.org.br/uploads/collection/JAGOl5fNnhzHLsXpJGfiRwP4N4y9Gkzr.jpg,https://masp.org.br/acervo/obra/flores-de-verao-em-um-vaso,flores-de-verao-em-um-vaso,flores-de-verao-em-um-vaso site:https://masp.org.br/acervo/
"Frutas (marmelos sobre fundo azul), 1945",Leonard Benatov,https://assets.masp.org.br/uploads/collection/FxtIddi2egsTfAM9HCRASvH7JxO0LHiF.jpg,https://masp.org.br/acervo/obra/frutas-marmelos-sobre-fundo-azul,frutas-marmelos-sobre-fundo-azul,frutas-marmelos-sobre-fundo-azul site:https://masp.org.br/acervo/
"Composição com meia lua, 1945",Alexander Calder,https://assets.masp.org.br/uploads/collection/yHy2LSyhX0QQMK4lxl8SyPgvVEYs9aBz.jpg,https://masp.org.br/acervo/obra/composicao-com-meia-lua,composicao-com-meia-lua,composicao-com-meia-lua site:https://masp.org.br/acervo/
"Composição com fundo amarelo e vermelho, 1945",Alexander Calder,https://assets.masp.org.br/uploads/collection/kDZvp98rqALYrUSsAQeCMvQCqqA3318y.jpg,https://masp.org.br/acervo/obra/composicao-com-fundo-amarelo-e-vermelho,composicao-com-fundo-amarelo-e-vermelho,composicao-com-fundo-amarelo-e-vermelho site:https://masp.org.br/acervo/
"Bryce Canion Translation, 1946",Max Ernst,https://assets.masp.org.br/uploads/collection/xgrp4tQjvmweEvMvHRmBbCyFqNj1yphD.jpg,https://masp.org.br/acervo/obra/bryce-canion-translation,bryce-canion-translation,bryce-canion-translation site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/taca-da-duvida,taca-da-duvida,taca-da-duvida site:https://masp.org.br/acervo/
"Composição, 1975",Arcangelo Ianelli,https://assets.masp.org.br/uploads/collection/w4hNN75CLCpGQBrmxPUNAsd4KlnR5gZ9.jpg,https://masp.org.br/acervo/obra/composicao-5,composicao-5,composicao-5 site:https://masp.org.br/acervo/
"Composição, 1946",Alexander Calder,https://assets.masp.org.br/uploads/collection/sFov1ju1xgaLaCTYGxuwA43iunl7XbfE.jpg,https://masp.org.br/acervo/obra/composicao-6,composicao-6,composicao-6 site:https://masp.org.br/acervo/
"Vendedora de flores, 1947",Djanira da Motta e Silva,https://assets.masp.org.br/uploads/collection/se9j3g2W4Ry197TbB9IAacFY4JLMSNz4.jpg,https://masp.org.br/acervo/obra/vendedora-de-flores,vendedora-de-flores,vendedora-de-flores site:https://masp.org.br/acervo/
"Harmonia em vermelho-branco-preto, 1947",Wols,https://assets.masp.org.br/uploads/collection/CqLhGXZbEGi4pE8AN2p6MIVhJYO2djTU.jpg,https://masp.org.br/acervo/obra/harmonia-em-vermelho-branco-preto,harmonia-em-vermelho-branco-preto,harmonia-em-vermelho-branco-preto site:https://masp.org.br/acervo/
"Os semeadores, 1947",Diego Rivera,https://assets.masp.org.br/uploads/collection/wzMuu6Pxjaemh5x7tvGkZKOrrk1CgbXV.jpg,https://masp.org.br/acervo/obra/os-semeadores,os-semeadores,os-semeadores site:https://masp.org.br/acervo/
"Homens serrando toras, 1948",José Antônio da Silva,https://assets.masp.org.br/uploads/collection/cIgnk6SiXRbJysJ5hKl0JEUYLivz2Stz.jpg,https://masp.org.br/acervo/obra/homens-serrando-toras,homens-serrando-toras,homens-serrando-toras site:https://masp.org.br/acervo/
"Flagelação de um negro, 1948",José Antônio da Silva,https://assets.masp.org.br/uploads/collection/U4NYiuYD6AzTWcATB8CSUz7H1MtI2EtD.jpg,https://masp.org.br/acervo/obra/flagelacao-de-um-negro,flagelacao-de-um-negro,flagelacao-de-um-negro site:https://masp.org.br/acervo/
"Colheita de algodão, 1948",José Antônio da Silva,https://assets.masp.org.br/uploads/collection/ihVHgHAWxalzdsaKcMhniqXdgWRrhOXW.jpg,https://masp.org.br/acervo/obra/colheita-de-algodao,colheita-de-algodao,colheita-de-algodao site:https://masp.org.br/acervo/
"Paisagem, da Série Mata, 1910-20",Benedito Calixto,https://assets.masp.org.br/uploads/collection/nw2Zb92TtVNPlTtRUfxCaXdqzfbjaoOJ.jpg,https://masp.org.br/acervo/obra/paisagem-da-serie-mata,paisagem-da-serie-mata,paisagem-da-serie-mata site:https://masp.org.br/acervo/
"Marinha com rochas, 1920-30",Jean-Baptiste Joseph Olive,https://assets.masp.org.br/uploads/collection/nav218s6OFbkp76QOqFjjpiGAyfmN1bQ.jpg,https://masp.org.br/acervo/obra/marinha-com-rochas,marinha-com-rochas,marinha-com-rochas site:https://masp.org.br/acervo/
"Xapiri Thuëyoma a ithu pihia tëhë yanomae thë pree. Thuëyoma ithorayu kama yanomae thëpe praɨaɨ në aipëaɨ kuapënaha a ithoimaɨ tëhë a pree kuimaɨ. A xapiri heerii xoaki tëhë kama yanomae thëp, 2011",Joseca Yanomami,https://assets.masp.org.br/uploads/collection/6BaJpiyXLAVFjzI0jFugbxYYxGLisqfK.jpg,https://masp.org.br/acervo/obra/sem-titulo-118,sem-titulo-118,sem-titulo-118 site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/angustia-mae-do-artista,angustia-mae-do-artista,angustia-mae-do-artista site:https://masp.org.br/acervo/
"Presságio (Angélica Arenal de Siqueiros), 1950",David Alfaro Siqueiros,https://assets.masp.org.br/uploads/collection/cLyCGpkfl60SBnRZSBtAyhVZ0XNuKr6n.jpg,https://masp.org.br/acervo/obra/pressagio-angelica-arenal-de-siqueiros,pressagio-angelica-arenal-de-siqueiros,pressagio-angelica-arenal-de-siqueiros site:https://masp.org.br/acervo/
"Paisagem de Ouro Preto, 1950",Alberto da Veiga Guignard,https://assets.masp.org.br/uploads/collection/TR6bEZqxVlAyboDyOiLETjo4IoQZ77Jq.jpg,https://masp.org.br/acervo/obra/paisagem-de-ouro-preto-1,paisagem-de-ouro-preto-1,paisagem-de-ouro-preto-1 site:https://masp.org.br/acervo/
"Paisagem de Sabará, 1950",Alberto da Veiga Guignard,https://assets.masp.org.br/uploads/collection/OQvYqzlYbYhxMPR9BMkRfdESijjcAHrN.jpg,https://masp.org.br/acervo/obra/paisagem-de-sabara,paisagem-de-sabara,paisagem-de-sabara site:https://masp.org.br/acervo/
"Retrato de menina (Ana Maria), 1951",Wega Nery,https://assets.masp.org.br/uploads/collection/csUYUOwPKfJE5MZAeASD5O6czjBkB1cX.jpg,https://masp.org.br/acervo/obra/retrato-de-menina-ana-maria,retrato-de-menina-ana-maria,retrato-de-menina-ana-maria site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/veado-e-corca,veado-e-corca,veado-e-corca site:https://masp.org.br/acervo/
"Formas articuladas, 1953",Graham Sutherland,https://assets.masp.org.br/uploads/collection/ZP3bp8rAGH8Ovn3RWUoUjbLIX7WvPu8D.jpg,https://masp.org.br/acervo/obra/formas-articuladas,formas-articuladas,formas-articuladas site:https://masp.org.br/acervo/
"Yamanayomanɨ thë urihi karukaɨ xoao tëhë wamotima thëpë raruu totihio tëhëma thëã. Yamanayoma a [Quando Yamanayoma, o espírito feminino da abelha, continua andando com seus passos curtos e fi, 2013",Joseca Yanomami,https://assets.masp.org.br/uploads/collection/khYgd0J2YqI1mDcGhbJNyt8RCQwGUCOk.jpg,https://masp.org.br/acervo/obra/sem-titulo-119,sem-titulo-119,sem-titulo-119 site:https://masp.org.br/acervo/
"Retrato de identidade do almirante Nelson, 1955",Graham Sutherland,https://assets.masp.org.br/uploads/collection/AyztkAwm3Mtx5AjaQvjB4XbfPDsvSsHv.jpg,https://masp.org.br/acervo/obra/retrato-de-identidade-do-almirante-nelson,retrato-de-identidade-do-almirante-nelson,retrato-de-identidade-do-almirante-nelson site:https://masp.org.br/acervo/
"Composição – Garçom, 1955",Karel Appel,https://assets.masp.org.br/uploads/collection/yQ3ZtIWlpEKCPhffjB952kaZqhsYDAUq.jpg,https://masp.org.br/acervo/obra/composicao-garcom,composicao-garcom,composicao-garcom site:https://masp.org.br/acervo/
"Palco III, 1957",Charlotta Adlerová,https://assets.masp.org.br/uploads/collection/FzMQXMkAW9L2r6PCpSXIelagJQTUArVW.jpg,https://masp.org.br/acervo/obra/palco-iii,palco-iii,palco-iii site:https://masp.org.br/acervo/
"Kami xapiri Marokoayoma ya urihipë hamë raxasipë waroho kua, yokoto a pree prauku pra. Kami Marokoayoma ɨnaha ya yahipë kuë, kuë yaro, ai yanomae thëpënë ware xapiri ithomaɨ hëtë, raxa waroho, 2011",Joseca Yanomami,https://assets.masp.org.br/uploads/collection/cujZJvuoXiLvOjXRaLa6nIZKdIt8TqFI.jpg,https://masp.org.br/acervo/obra/sem-titulo-122,sem-titulo-122,sem-titulo-122 site:https://masp.org.br/acervo/
"Roupa ao Sol, 1959",Carlos Botelho,https://assets.masp.org.br/uploads/collection/Ef6IqOxjY3BmWEwp0z1tVouLkXNi2hA2.jpg,https://masp.org.br/acervo/obra/roupa-ao-sol,roupa-ao-sol,roupa-ao-sol site:https://masp.org.br/acervo/
"Fachada com bandeiras, 1959",Alfredo Volpi,https://assets.masp.org.br/uploads/collection/Rusx4ZnahUCLAYBpWaQZoiOKoEErXO4f.jpg,https://masp.org.br/acervo/obra/fachada-com-bandeiras,fachada-com-bandeiras,fachada-com-bandeiras site:https://masp.org.br/acervo/
"Objeto ativo, 1959",Willys de Castro,https://assets.masp.org.br/uploads/collection/1gqEVDYKZ6rUkB1SM8p6mV4IPZyjWs7B.jpg,https://masp.org.br/acervo/obra/objeto-ativo,objeto-ativo,objeto-ativo site:https://masp.org.br/acervo/
"Studio I, 1962",Joe Tilson,https://assets.masp.org.br/uploads/collection/54K5tAgjbzudtCBIMMwwhf3M5A4YVh62.jpg,https://masp.org.br/acervo/obra/studio-i,studio-i,studio-i site:https://masp.org.br/acervo/
"Projeto de vitral, 1963",John Piper,https://assets.masp.org.br/uploads/collection/ZZQeTSm777y78brYBsVi3yZ8JzjLFmc3.jpg,https://masp.org.br/acervo/obra/projeto-de-vitral,projeto-de-vitral,projeto-de-vitral site:https://masp.org.br/acervo/
"Rosa da esperança, 1964",Wega Nery,https://assets.masp.org.br/uploads/collection/4WqX6HnsQymVq5hcmU1aRyFcVBatUocB.jpg,https://masp.org.br/acervo/obra/rosa-da-esperanca,rosa-da-esperanca,rosa-da-esperanca site:https://masp.org.br/acervo/
"George Orwell, 1965",Peter Blake,https://assets.masp.org.br/uploads/collection/PvdUTFFNbNOtN8N1R9V2TJrSXk3fLLzT.jpg,https://masp.org.br/acervo/obra/george-orwell,george-orwell,george-orwell site:https://masp.org.br/acervo/
"Composição em amarelo, 1966",Tomie Ohtake,https://assets.masp.org.br/uploads/collection/WG6q0raCTX1DL5oZvjbTlTG09C6ehZZK.jpg,https://masp.org.br/acervo/obra/composicao-em-amarelo,composicao-em-amarelo,composicao-em-amarelo site:https://masp.org.br/acervo/
"O jagunço, 1967",Aldemir Martins,https://assets.masp.org.br/uploads/collection/Ca49jbkfpmxwMsCEHOngQkLzFMCRcOdL.jpg,https://masp.org.br/acervo/obra/o-jagunco,o-jagunco,o-jagunco site:https://masp.org.br/acervo/
"Composição, 1946",Alexander Calder,https://assets.masp.org.br/uploads/collection/rCkz1sR73N40xIPQ2eC6vhx60jP12kXV.jpg,https://masp.org.br/acervo/obra/composicao-7,composicao-7,composicao-7 site:https://masp.org.br/acervo/
"Repressão, 1968",Claudio Tozzi,https://assets.masp.org.br/uploads/collection/ofSss94TKHY3MHxdMxoKUyyW9Lnf38js.jpg,https://masp.org.br/acervo/obra/repressao,repressao,repressao site:https://masp.org.br/acervo/
"Composição em cinza e rosa, 1969",Samson Flexor,https://assets.masp.org.br/uploads/collection/rA4cAaAuqwbpWPqBkWrtmPDzltvoGIuL.jpg,https://masp.org.br/acervo/obra/composicao-em-cinza-e-rosa,composicao-em-cinza-e-rosa,composicao-em-cinza-e-rosa site:https://masp.org.br/acervo/
"Capoeira, 1970",Maria Auxiliadora da Silva,https://assets.masp.org.br/uploads/collection/202ZGhTMX6VNSulEdlQ2plZhFTWG4B5g.jpg,https://masp.org.br/acervo/obra/capoeira,capoeira,capoeira site:https://masp.org.br/acervo/
"MASP, 1971",Agostinho Batista de Freitas,https://assets.masp.org.br/uploads/collection/CQ3irEJwqNDiwdBKo9ocPuOfrMYrIMP2.jpg,https://masp.org.br/acervo/obra/masp,masp,masp site:https://masp.org.br/acervo/
"A árvore, 1973",Wega Nery,https://assets.masp.org.br/uploads/collection/AyCDT0ZY9YgQpKs4t5aapUeUgL65mUGa.jpg,https://masp.org.br/acervo/obra/a-arvore,a-arvore,a-arvore site:https://masp.org.br/acervo/
"Bananas e cordas 3, 1973",Antonio Henrique Amaral,https://assets.masp.org.br/uploads/collection/00miPrQ1aJ3YRlTqyd42qLrhsImwfw6U.jpg,https://masp.org.br/acervo/obra/bananas-e-cordas-3,bananas-e-cordas-3,bananas-e-cordas-3 site:https://masp.org.br/acervo/
"Velório da noiva, 1974",Maria Auxiliadora da Silva,https://assets.masp.org.br/uploads/collection/mxL585Rv39VmRfOXnFufgO6lQBtHl8kZ.jpg,https://masp.org.br/acervo/obra/velorio-da-noiva,velorio-da-noiva,velorio-da-noiva site:https://masp.org.br/acervo/
"Índios Xavantes na Missão São Marcos, 1976",Sepp Baendereck,https://assets.masp.org.br/uploads/collection/qHXjxYcCPJ4NqcAV2AcrNysyTCc5rnzW.jpg,https://masp.org.br/acervo/obra/indios-xavantes-na-missao-sao-marcos,indios-xavantes-na-missao-sao-marcos,indios-xavantes-na-missao-sao-marcos site:https://masp.org.br/acervo/
"Christiane e Anabelle, 1976",Liane Chammas,https://assets.masp.org.br/uploads/collection/6q5VYPXc9DKiG7C3jksZYRGaplDnSqau.jpg,https://masp.org.br/acervo/obra/christiane-e-anabelle,christiane-e-anabelle,christiane-e-anabelle site:https://masp.org.br/acervo/
"Lindo lindo lindo, 1976",José Antônio da Silva,https://assets.masp.org.br/uploads/collection/tThV4ZlEds9NU3bYvkHzxaEct3vK6Jqp.jpg,https://masp.org.br/acervo/obra/lindo-lindo-lindo,lindo-lindo-lindo,lindo-lindo-lindo site:https://masp.org.br/acervo/
"Superposição de retângulos, 1980",Arcangelo Ianelli,https://assets.masp.org.br/uploads/collection/ohYuomXibK9yu0y4c2OvU2RdCEYpBTe3.jpg,https://masp.org.br/acervo/obra/superposicao-de-retangulos,superposicao-de-retangulos,superposicao-de-retangulos site:https://masp.org.br/acervo/
"Retrato de Camões, 1981",José de Guimarães,https://assets.masp.org.br/uploads/collection/lQREKeDGXoTwaNbKPjlXTIr1RGJAHvzf.jpg,https://masp.org.br/acervo/obra/retrato-de-camoes,retrato-de-camoes,retrato-de-camoes site:https://masp.org.br/acervo/
"Proposição emblemática X, 1981",Hércules Barsotti,https://assets.masp.org.br/uploads/collection/kk0g35NnqKHGUfNYxNRjgtPiF2zfunrS.jpg,https://masp.org.br/acervo/obra/proposicao-emblematica-x,proposicao-emblematica-x,proposicao-emblematica-x site:https://masp.org.br/acervo/
"Família, 1986",Svend Wiig Hansen,https://assets.masp.org.br/uploads/collection/WBBi35460nzX6kgTuI43qQRk9AwwZLI3.jpg,https://masp.org.br/acervo/obra/familia,familia,familia site:https://masp.org.br/acervo/
"Através do espelho mágico (Pietro Maria Bardi), 1987",Wesley Duke Lee,https://assets.masp.org.br/uploads/collection/c9GzOvnmPaXXktDDsCtraXvhbppbEgr3.jpg,https://masp.org.br/acervo/obra/atraves-do-espelho-magico-pietro-maria-bardi,atraves-do-espelho-magico-pietro-maria-bardi,atraves-do-espelho-magico-pietro-maria-bardi site:https://masp.org.br/acervo/
"Sem título, 1968",Wanda Pimentel,https://assets.masp.org.br/uploads/collection/d57YnzlNyDVeHPjYgOWIUEYCyagZcXac.jpg,https://masp.org.br/acervo/obra/sem-titulo-98,sem-titulo-98,sem-titulo-98 site:https://masp.org.br/acervo/
"Azul no sonho, 1988",Wega Nery,https://assets.masp.org.br/uploads/collection/SJP9SVmQi3z82ctRjga1NIg9LxTY5fWq.jpg,https://masp.org.br/acervo/obra/azul-no-sonho,azul-no-sonho,azul-no-sonho site:https://masp.org.br/acervo/
"Ɨnaha xapiri yamakɨ Pãrinapë kuë paxi. Kami xapiri yamakɨ uprahataapëha, kami xapiri yamakɨ uprao pëha yamahɨ urihipë xamiimi, totihi yamakɨ urihipë. Kuë yaro, kami xapiri yamakɨ praɨaɨ tëhë,, 2011",Joseca Yanomami,https://assets.masp.org.br/uploads/collection/W7cVjxTYcChq8zejQmjurDr4O2U0ySl0.jpg,https://masp.org.br/acervo/obra/sem-titulo-123,sem-titulo-123,sem-titulo-123 site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/memory-fragmentacoes,memory-fragmentacoes,memory-fragmentacoes site:https://masp.org.br/acervo/
"Professor Bardi, 1990",José Roberto Aguilar,https://assets.masp.org.br/uploads/collection/eqK9O3JWSA3bh8cPUd5mSGzpJp8KFnCQ.jpg,https://masp.org.br/acervo/obra/professor-bardi,professor-bardi,professor-bardi site:https://masp.org.br/acervo/
"Yawarioma kupë [Os caminhos pelos quais descem os espíritos das águas Yawarioma são muito abertos e pavorosamente claros; é este espírito que puxa todos os outros, por isso seus caminhos se m, 2013",Joseca Yanomami,https://assets.masp.org.br/uploads/collection/a8WHJDGNqsYeyR6qQVdULLArqiBaPBXJ.jpg,https://masp.org.br/acervo/obra/sem-titulo-120,sem-titulo-120,sem-titulo-120 site:https://masp.org.br/acervo/
"Hwei yanomae aka xapirimare xapiri waroha epë ithuu hikiama kure yanomae yamakɨ mamuku porepë yaro yama epë thaprai bõrãmae pë pihi kure thëpë xiro yarëɨ yaro [Muitos espíritos descem para es, 2011",Joseca Yanomami,https://assets.masp.org.br/uploads/collection/WrPOycC9JBLFSYEwJRKm6m5epZDHcUeG.jpg,https://masp.org.br/acervo/obra/sem-titulo-121,sem-titulo-121,sem-titulo-121 site:https://masp.org.br/acervo/
"Traqueotomia, 1990",Alex Flemming,https://assets.masp.org.br/uploads/collection/JptjHrtvR0ObpypST6C9d2h7fSqazEE7.jpg,https://masp.org.br/acervo/obra/traqueotomia,traqueotomia,traqueotomia site:https://masp.org.br/acervo/
"Autorretrato verde, 1994",Meta (Mari Carmem Hernández),https://assets.masp.org.br/uploads/collection/iTUBmG3QRJrruyz1GYItgvBlordqclSz.jpg,https://masp.org.br/acervo/obra/autorretrato-verde,autorretrato-verde,autorretrato-verde site:https://masp.org.br/acervo/
"Cabeça de cadeira, 1996",Gil Vicente,https://assets.masp.org.br/uploads/collection/Wbq1EW7HOieVq2wEPI1GrOxYVNU8WrV4.jpg,https://masp.org.br/acervo/obra/cabeca-de-cadeira,cabeca-de-cadeira,cabeca-de-cadeira site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/da-serie-o-que-vi-pela-tv,da-serie-o-que-vi-pela-tv,da-serie-o-que-vi-pela-tv site:https://masp.org.br/acervo/
"Fragmentação de paisagem verde-folha, 2002",Aldir Mendes de Souza,https://assets.masp.org.br/uploads/collection/VhuUi1yqxfuFsko8UbsfX0Or6kmtMF6p.jpg,https://masp.org.br/acervo/obra/fragmentacao-de-paisagem-verde-folha,fragmentacao-de-paisagem-verde-folha,fragmentacao-de-paisagem-verde-folha site:https://masp.org.br/acervo/
"O pintor Belmiro de Almeida, Sem data",José Ferraz de Almeida Júnior,https://assets.masp.org.br/uploads/collection/L1SjUKE1nJ7YWpqIkWsYzhpbGVrzRZK8.jpg,https://masp.org.br/acervo/obra/o-pintor-belmiro-de-almeida,o-pintor-belmiro-de-almeida,o-pintor-belmiro-de-almeida site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/sem-titulo-retrato-de-senhora,sem-titulo-retrato-de-senhora,sem-titulo-retrato-de-senhora site:https://masp.org.br/acervo/
"Ninfa loira, Sem data",Paul Chabas,https://assets.masp.org.br/uploads/collection/lhsjaWYXg3OZRk9SWhWiKhorLmBrW71M.jpg,https://masp.org.br/acervo/obra/ninfa-loira,ninfa-loira,ninfa-loira site:https://masp.org.br/acervo/
"Terras, 1989-90",Amelia Toledo,https://assets.masp.org.br/uploads/collection/w5MfNl818Eja5lffDndsLC9MVLEji1BW.jpg,https://masp.org.br/acervo/obra/terras,terras,terras site:https://masp.org.br/acervo/
"Nu no sofá (Leila), 1975-76",Boi (José Carlos Cezar Ferreira),https://assets.masp.org.br/uploads/collection/PFnDvtk9IoSzlf1u6tmUg7ULldHhW897.jpg,https://masp.org.br/acervo/obra/nu-no-sofa-leila,nu-no-sofa-leila,nu-no-sofa-leila site:https://masp.org.br/acervo/
"Carnaval de salão, circa 1975",Marina Caram,https://assets.masp.org.br/uploads/collection/lfkGMsuadXo9yAXGTfpfaG3P29qxge9m.jpg,https://masp.org.br/acervo/obra/carnaval-de-salao,carnaval-de-salao,carnaval-de-salao site:https://masp.org.br/acervo/
"Abertura, 1970-72",Yolanda Mohalyi,https://assets.masp.org.br/uploads/collection/c6O4kCotpZfMKBVQRpUQfRfKE6LO8kEK.jpg,https://masp.org.br/acervo/obra/abertura,abertura,abertura site:https://masp.org.br/acervo/
"O herói, 1966/2000",Anna Maria Maiolino,https://assets.masp.org.br/uploads/collection/MlvM5D7WdLo0EP5HN2WZzWapnebt1GK1.jpg,https://masp.org.br/acervo/obra/o-heroi,o-heroi,o-heroi site:https://masp.org.br/acervo/
"Projeto de vitral, 1958-59",John Piper,https://assets.masp.org.br/uploads/collection/tR1ru6qCv5QIrzXn2kJpTiqqChHWHGEX.jpg,https://masp.org.br/acervo/obra/projeto-de-vitral-1,projeto-de-vitral-1,projeto-de-vitral-1 site:https://masp.org.br/acervo/
"Pintura 167, circa 1956",Willys de Castro,https://assets.masp.org.br/uploads/collection/Kz2tlQZ71rXWrOFfppEPIq6ssJYCa85F.jpg,https://masp.org.br/acervo/obra/pintura-167,pintura-167,pintura-167 site:https://masp.org.br/acervo/
,,,https://masp.org.br/acervo/obra/retrato-de-jose-honorato-dos-santos,retrato-de-jose-honorato-dos-santos,retrato-de-jose-honorato-dos-santos site:https://masp.org.br/acervo/
"Arquitetura pentacular, 1946",Victor Brauner,https://assets.masp.org.br/uploads/collection/7Hz2nx6jmC7MRhegn8jBi89HkeBTdi9X.jpg,https://masp.org.br/acervo/obra/arquitetura-pentacular,arquitetura-pentacular,arquitetura-pentacular site:https://masp.org.br/acervo/
"São Jorge e o dragão, Sem data",Ernesto De Fiori,https://assets.masp.org.br/uploads/collection/uYDIncrjWUeD6uckyGBAsNhEEYol5YX2.jpg,https://masp.org.br/acervo/obra/sao-jorge-e-o-dragao,sao-jorge-e-o-dragao,sao-jorge-e-o-dragao site:https://masp.org.br/acervo/
"Represa, Sem data",Ernesto De Fiori,https://assets.masp.org.br/uploads/collection/ZvvBFjmAdkcl9G1rEBs9Lz9FRV0qlQAD.jpg,https://masp.org.br/acervo/obra/represa,represa,represa site:https://masp.org.br/acervo/
"Terraço, Sem data",Ernesto De Fiori,https://assets.masp.org.br/uploads/collection/xRpCnq6P0hGZ7MmuslOuFEYty1ktauyU.jpg,https://masp.org.br/acervo/obra/terraco,terraco,terraco site:https://masp.org.br/acervo/
"A igrejinha, Sem data",Ernesto De Fiori,https://assets.masp.org.br/uploads/collection/cklxS2xau5zCX7JtUwG71ig9RifqO8kq.jpg,https://masp.org.br/acervo/obra/a-igrejinha,a-igrejinha,a-igrejinha site:https://masp.org.br/acervo/
"Rua de aldeia, circa 1940",Maurice de Vlaminck,https://assets.masp.org.br/uploads/collection/ApCrlf6Vq1yeh91sBGcYdDVIkDbBreP7.jpg,https://masp.org.br/acervo/obra/rua-de-aldeia-1,rua-de-aldeia-1,rua-de-aldeia-1 site:https://masp.org.br/acervo/
"Marinha com veleiros, circa 1935",Maurice de Vlaminck,https://assets.masp.org.br/uploads/collection/KdBMd7Zg2JIWc4rAlhqB64eR9ozTMgiE.jpg,https://masp.org.br/acervo/obra/marinha-com-veleiros,marinha-com-veleiros,marinha-com-veleiros site:https://masp.org.br/acervo/
"Paisagem hibernal (Garage), circa 1928",Maurice de Vlaminck,https://assets.masp.org.br/uploads/collection/Dkcu0CBNdgpaYryye4HPIes8wCjOIBC0.jpg,https://masp.org.br/acervo/obra/paisagem-hibernal-garage,paisagem-hibernal-garage,paisagem-hibernal-garage site:https://masp.org.br/acervo/
"Vento de julho e a luz do Sol, 1940-50",Charles Burchfield,https://assets.masp.org.br/uploads/collection/cmBVkLUDgF4gGKla1eOCbElZywQuTws2.jpg,https://masp.org.br/acervo/obra/vento-de-julho-e-a-luz-do-sol,vento-de-julho-e-a-luz-do-sol,vento-de-julho-e-a-luz-do-sol site:https://masp.org.br/acervo/
"Arranha-céus, 1924",Menotti Del Picchia,https://assets.masp.org.br/uploads/collection/5fC7FdZvb0xV32j2gZgMTrAfZQuBieSd.jpg,https://masp.org.br/acervo/obra/arranha-ceus,arranha-ceus,arranha-ceus site:https://masp.org.br/acervo/
"Nu feminino, 1930-33",Pierre Bonnard,https://assets.masp.org.br/uploads/collection/xE6y7yz5L4FHaACWunFlDAdXSLsyS6D0.jpg,https://masp.org.br/acervo/obra/nu-feminino,nu-feminino,nu-feminino site:https://masp.org.br/acervo/
